CLIENT_GEO,PAGE_URL,PAGE_CONTEXT,PAGE_ENTITY_TYPE,TIMESTAMP,TIMESTAMP_DERIVED,UI_EVENT_SOURCE,UI_EVENT_TYPE,UI_EVENT_ID,USER_AGENT,COMPONENT_NAME,REPORT_ID_DERIVED
India/Haryana,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220704040048.023,2022-07-04T04:00:48.025Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36""",,00O0b000006iNwdEAE
India/Haryana,/lightning/r/Report/00O0b000006iNwdEAE/view?queryScope=userFolders,reports:reportBase,Report,20220704040048.03,2022-07-04T04:00:48.032Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36""",,00O0b000006iNwdEAE
China/Fujian,/lightning/r/Task/00T6P00000KuHQTUA3/view,one:recordHomeFlexipage,Task,20220704040056.24,2022-07-04T04:00:56.241Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00T6P00000KuHQTUA3
United States/null,/lightning/r/Case/5006P000006OmXbQAK/view,one:recordHomeFlexipage2Wrapper,Case,20220704040140.145,2022-07-04T04:01:40.145Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000006OmXbQAK
United States/null,/lightning/r/LiveChatTranscript/5706P000000wUj7QAE/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220704040150.37,2022-07-04T04:01:50.379Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000000wUj7QAE
United States/null,/lightning/r/LiveChatTranscript/5706P000000wUj7QAE/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220704040150.38,2022-07-04T04:01:50.381Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000000wUj7QAE
United States/null,/lightning/r/LiveChatTranscript/5706P000000wUj7QAE/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220704040150.383,2022-07-04T04:01:50.382Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000000wUj7QAE
United States/null,/lightning/r/LiveChatTranscript/5706P0000010dVCQAY/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220704040438.69,2022-07-04T04:04:38.694Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P0000010dVCQAY
United States/null,/lightning/r/LiveChatTranscript/5706P0000010dVCQAY/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220704040438.69,2022-07-04T04:04:38.695Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P0000010dVCQAY
United States/Texas,/lightning/r/WorkOrder/0WO6P000002HxM4WAK/view,one:recordHomeFlexipage,WorkOrder,20220704040602.86,2022-07-04T04:06:02.860Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36 Edg/103.0.1264.37""",,0WO6P000002HxM4WAK
United States/null,/lightning/r/Case/5006P0000066YfaQAE/view,one:recordHomeFlexipage2Wrapper,Case,20220704040622.93,2022-07-04T04:06:22.930Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,5006P0000066YfaQAE
United States/Texas,/lightning/r/WorkOrder/0WO6P000002I1tbWAC/view,one:recordHomeFlexipage,WorkOrder,20220704040653.08,2022-07-04T04:06:53.077Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.53 Safari/537.36 Edg/103.0.1264.37""",,0WO6P000002I1tbWAC
India/Haryana,/lightning/r/Case/5006P000006FR0uQAG/view,one:recordHomeFlexipage2Wrapper,Case,20220704043130.4,2022-07-04T04:31:30.402Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.63 Safari/537.36""",,5006P000006FR0uQAG
India/Haryana,/lightning/r/Case/5006P000006HNV7QAO/view,one:recordHomeFlexipage2Wrapper,Case,20220704043325.08,2022-07-04T04:33:25.081Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000006HNV7QAO
India/Haryana,/lightning/r/Case/5006P000005zQtfQAE/view,one:recordHomeFlexipage2Wrapper,Case,20220704043352.61,2022-07-04T04:33:52.607Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000005zQtfQAE
United States/null,/lightning/r/WorkOrder/0WO6P000002I5uUWAS/view,one:recordHomeFlexipage,WorkOrder,20220704043545.844,2022-07-04T04:35:45.845Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.0.0 Safari/537.36""",,0WO6P000002I5uUWAS
United States/null,/lightning/r/Case/5006P000005phX2QAI/view?ws=%2Flightning%2Fr%2FDispatchPendingApproval__c%2Fa0L6P000000uacXUAQ%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220704043639.83,2022-07-04T04:36:39.827Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P000005phX2QAI
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220704045017.6,2022-07-04T04:50:17.596Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220704045654.656,2022-07-04T04:56:54.659Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/Texas,/lightning/r/WorkOrder/0WO6P000002I65TWAS/view,one:recordHomeFlexipage,WorkOrder,20220704045906.043,2022-07-04T04:59:06.043Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002I65TWAS
United States/Texas,/lightning/r/LiveChatTranscript/5706P0000010fiXQAQ/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220705070638.625,2022-07-05T07:06:38.625Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P0000010fiXQAQ
United States/null,/lightning/r/WorkOrder/0WO6P0000023XcYWAU/view,one:recordHomeFlexipage,WorkOrder,20220705070746.344,2022-07-05T07:07:46.343Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P0000023XcYWAU
United States/null,/lightning/r/Task/00T6P00000L6NwfUAF/view,one:recordHomeFlexipage,Task,20220705071014.86,2022-07-05T07:10:14.861Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",,00T6P00000L6NwfUAF
China/Fujian,/lightning/r/WorkOrder/0WO6P000002ILwqWAG/view,one:recordHomeFlexipage,WorkOrder,20220705071135.887,2022-07-05T07:11:35.887Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P000002ILwqWAG
United States/null,/lightning/r/LiveChatTranscript/5706P000000wX7GQAU/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220705071142.234,2022-07-05T07:11:42.235Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000000wX7GQAU
United States/null,/lightning/r/LiveChatTranscript/5706P000000wX7GQAU/view?channel=LIVE_AGENT,one:recordHomeFlexipage,LiveChatTranscript,20220705071142.24,2022-07-05T07:11:42.237Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5706P000000wX7GQAU
India/Haryana,/lightning/r/Case/5006P000005psePQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220705071149.035,2022-07-05T07:11:49.035Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36""",,5006P000005psePQAQ
China/Fujian,/lightning/r/Case/5006P000005ps7jQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220705071322.887,2022-07-05T07:13:22.889Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,5006P000005ps7jQAA
United States/null,/lightning/r/Case/5006P000005zT1bQAE/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000002INbgWAG%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705071341.85,2022-07-05T07:13:41.859Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P000005zT1bQAE
United States/null,/lightning/r/Case/5006P000005zT1bQAE/view?ws=%2Flightning%2Fr%2FWorkOrder%2F0WO6P000002INbgWAG%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705071341.863,2022-07-05T07:13:41.862Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,5006P000005zT1bQAE
India/Haryana,/lightning/r/Case/5006P000005ll1kQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220705071421.973,2022-07-05T07:14:21.973Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36""",,5006P000005ll1kQAA
India/Haryana,/lightning/r/Case/5006P000005ll1kQAA/view,one:recordHomeFlexipage2Wrapper,Case,20220705071425.97,2022-07-05T07:14:25.966Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36""",,5006P000005ll1kQAA
India/Haryana,/lightning/r/Task/00T6P00000KXIqNUAX/view?ws=%2Flightning%2Fr%2FCase%2F5006P000006FHjaQAG%2Fview,one:recordHomeFlexipage,Task,20220705071431.305,2022-07-05T07:14:31.303Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36""",,00T6P00000KXIqNUAX
United States/null,/lightning/r/WorkOrder/0WO6P000001t7Q3WAI/view,one:recordHomeFlexipage,WorkOrder,20220705071510.93,2022-07-05T07:15:10.931Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001t7Q3WAI
India/Haryana,/lightning/r/Asset/02i0b00000zD7FHAA0/view,one:recordHomeFlexipage2Wrapper,Asset,20220705071551.105,2022-07-05T07:15:51.103Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36""",,02i0b00000zD7FHAA0
United States/null,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220705071617.777,2022-07-05T07:16:17.776Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/null,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220705071617.777,2022-07-05T07:16:17.778Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/null,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220705071617.777,2022-07-05T07:16:17.779Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/null,/lightning/r/Report/00O0b000004AmRrEAK/view?queryScope=userFolders,reports:reportBase,Report,20220705071617.78,2022-07-05T07:16:17.781Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O0b000004AmRrEAK
United States/null,/lightning/r/WorkOrder/0WO6P000002HjwWWAS/view,one:recordHomeFlexipage,WorkOrder,20220705071705.09,2022-07-05T07:17:05.084Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P000002HjwWWAS
United States/null,/lightning/r/WorkOrder/0WO6P000002HjwWWAS/view,one:recordHomeFlexipage,WorkOrder,20220705071705.09,2022-07-05T07:17:05.086Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P000002HjwWWAS
United States/null,/lightning/r/WorkOrder/0WO6P000002HjwWWAS/view,one:recordHomeFlexipage,WorkOrder,20220705071705.09,2022-07-05T07:17:05.087Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P000002HjwWWAS
United States/null,/lightning/r/Case/5006P000005p2ajQAA/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000LdNoMQAV%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705071716.68,2022-07-05T07:17:16.679Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",,5006P000005p2ajQAA
United States/null,/lightning/r/Case/5006P000005p2ajQAA/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000LdNoMQAV%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705071716.68,2022-07-05T07:17:16.681Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",,5006P000005p2ajQAA
India/Haryana,/lightning/r/Case/5006P000006Oz5PQAS/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000ICGKKQA5%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705071723.82,2022-07-05T07:17:23.821Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/102.0.5005.115 Safari/537.36""",,5006P000006Oz5PQAS
India/Haryana,/lightning/r/Case/5006P000005psePQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220705071735.844,2022-07-05T07:17:35.844Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36""",,5006P000005psePQAQ
United States/null,/lightning/r/WorkOrder/0WO6P000002IOfRWAW/view,one:recordHomeFlexipage,WorkOrder,20220705071739.0,2022-07-05T07:17:38.993Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000002IOfRWAW
China/Fujian,/lightning/r/WorkOrder/0WO6P000002INuOWAW/view,one:recordHomeFlexipage,WorkOrder,20220705071801.543,2022-07-05T07:18:01.544Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002INuOWAW
China/Fujian,/lightning/r/WorkOrder/0WO6P000002INuOWAW/view,one:recordHomeFlexipage,WorkOrder,20220705071801.543,2022-07-05T07:18:01.546Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002INuOWAW
United States/null,/lightning/r/WorkOrder/0WO6P000002IOAvWAO/view,one:recordHomeFlexipage,WorkOrder,20220705071803.15,2022-07-05T07:18:03.149Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",,0WO6P000002IOAvWAO
United States/null,/lightning/r/WorkOrder/0WO6P000001ze7HWAQ/view,one:recordHomeFlexipage,WorkOrder,20220705071832.41,2022-07-05T07:18:32.419Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,0WO6P000001ze7HWAQ
China/Fujian,/lightning/r/WorkOrder/0WO6P000002IONCWA4/view,one:recordHomeFlexipage,WorkOrder,20220705071923.76,2022-07-05T07:19:23.754Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002IONCWA4
China/Fujian,/lightning/r/WorkOrder/0WO6P000002IONCWA4/view,one:recordHomeFlexipage,WorkOrder,20220705071923.76,2022-07-05T07:19:23.755Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002IONCWA4
China/Fujian,/lightning/r/WorkOrder/0WO6P000002IOZcWAO/view,one:recordHomeFlexipage,WorkOrder,20220705072039.43,2022-07-05T07:20:39.429Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/86.0.4240.198 Safari/537.36""",,0WO6P000002IOZcWAO
Ireland/null,/lightning/r/Report/00O2R000004AmwmUAC/view,reports:reportBase,Report,20220705072135.023,2022-07-05T07:21:35.026Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; WOW64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.0.0 Safari/537.36""",,00O2R000004AmwmUAC
India/Haryana,/lightning/r/Case/5006P000005psePQAQ/view,one:recordHomeFlexipage2Wrapper,Case,20220705072322.832,2022-07-05T07:23:22.830Z,TypeError,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/100.0.4896.127 Safari/537.36""",,5006P000005psePQAQ
United States/null,/lightning/r/WorkOrder/0WO6P000002IOC8WAO/view,one:recordHomeFlexipage,WorkOrder,20220705072346.24,2022-07-05T07:23:46.240Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.0.0 Safari/537.36""",,0WO6P000002IOC8WAO
United States/Texas,/lightning/r/WorkOrder/0WO6P000002IP7hWAG/view,one:recordHomeFlexipage,WorkOrder,20220705072354.56,2022-07-05T07:23:54.564Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P000002IP7hWAG
United States/Texas,/lightning/r/WorkOrder/0WO6P000002IP7hWAG/view,one:recordHomeFlexipage,WorkOrder,20220705072354.65,2022-07-05T07:23:54.649Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P000002IP7hWAG
United States/Texas,/lightning/r/WorkOrder/0WO6P000002IP7hWAG/view,one:recordHomeFlexipage,WorkOrder,20220705072405.914,2022-07-05T07:24:05.914Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/103.0.5060.66 Safari/537.36 Edg/103.0.1264.44""",,0WO6P000002IP7hWAG
United States/null,/lightning/r/Case/5006P000005p2ajQAA/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000LdNoMQAV%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705072434.69,2022-07-05T07:24:34.695Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",,5006P000005p2ajQAA
United States/null,/lightning/r/Case/5006P000005p2ajQAA/view?ws=%2Flightning%2Fr%2FAsset%2F02i2R00000LdNoMQAV%2Fview,one:recordHomeFlexipage2Wrapper,Case,20220705072434.69,2022-07-05T07:24:34.697Z,Error,error,ltng:error,"""Mozilla/5.0 (Windows NT 10.0; Win64; x64) AppleWebKit/537.36 (KHTML, like Gecko) Chrome/101.0.4951.67 Safari/537.36""",,5006P000005p2ajQAA
